project,scale,experiment,method,check_type,status,subject,detail
extension,sumo,parking_cost_range,ACO,walk_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,ACO,travel_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,GA,walk_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,GA,travel_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,GA,walk_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,GA,travel_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,Optimization,walk_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,Optimization,travel_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,PSO,walk_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,PSO,travel_component_sum,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,PSO,walk_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,PSO,travel_alias_consistency,PASS,N2055_PS_parking_cost_150_300_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,ACO,walk_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,ACO,travel_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,ACO,walk_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,ACO,travel_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,GA,walk_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,GA,travel_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 5.55112e-17
extension,sumo,parking_cost_range,GA,walk_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,GA,travel_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,Optimization,walk_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,Optimization,travel_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_cost_range,PSO,walk_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,PSO,travel_component_sum,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_cost_range,PSO,walk_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_cost_range,PSO,travel_alias_consistency,PASS,N2055_PS_parking_cost_80_205_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,ACO,walk_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,travel_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,ACO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,GA,walk_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,travel_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,walk_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,GA,travel_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,Optimization,walk_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,travel_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,PSO,walk_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,travel_component_sum,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,PSO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,ACO,walk_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,travel_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,ACO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,GA,walk_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,travel_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,walk_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,GA,travel_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,Optimization,walk_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,travel_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,PSO,walk_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,travel_component_sum,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,PSO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P15_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,ACO,walk_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,travel_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,ACO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,GA,walk_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,travel_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,walk_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,GA,travel_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,Optimization,walk_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,travel_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,PSO,walk_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,travel_component_sum,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,PSO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P20_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,ACO,walk_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,travel_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,ACO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,ACO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,GA,walk_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,travel_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,GA,walk_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,GA,travel_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,Optimization,walk_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,travel_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,Optimization,walk_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,Optimization,travel_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_supply,PSO,walk_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,travel_component_sum,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_supply,PSO,walk_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_supply,PSO,travel_alias_consistency,PASS,N2055_PS_parking_supply_P5_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_spot_availability,ACO,walk_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,ACO,travel_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,ACO,walk_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_spot_availability,ACO,travel_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_spot_availability,GA,walk_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,GA,travel_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 5.55112e-17
extension,sumo,parking_spot_availability,GA,walk_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_spot_availability,GA,travel_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_spot_availability,Optimization,walk_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,Optimization,travel_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,Optimization,walk_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_spot_availability,Optimization,travel_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
extension,sumo,parking_spot_availability,PSO,walk_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk - (internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,PSO,travel_component_sum,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel - (external_drive + internal_drive + internal_walk + external_walk) = 0
extension,sumo,parking_spot_availability,PSO,walk_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_walk_time_hr vs walk_time_hr delta=0
extension,sumo,parking_spot_availability,PSO,travel_alias_consistency,PASS,N2055_PS_spot_availability_A10_I1.dat,total_travel_time_hr vs travel_time_hr delta=0
